,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
1782,24663,35.0,4.9,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,1.5725337265584898
1783,3035,27.0,5.0,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,6.29013467758336
1784,6756,35.0,4.5,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,4.663772761980211
1785,17240,26.0,4.6,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,15,6.217735074163754
1786,28857,33.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,3.1450674354101187
1787,4831,26.0,4.8,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,13,3.0594433396653913
1788,13539,31.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,3.11624199235041
1789,45102,34.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,31,4.631964404021699
1790,19223,32.0,4.8,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,17.098196997698192
1791,26522,30.0,3.8,Windy,Jam,1,Meal,scooter,1.0,Yes,Metropolitian,40,17.137879924166842
1792,39780,,,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,12.07439552546008
1793,4229,22.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,32,4.464189945188439
1794,32939,,,Fog,Medium,1,Meal,scooter,1.0,No,,29,12.464369458885084
1795,33500,22.0,4.5,Sandstorms,Low,0,Meal,motorcycle,,No,Metropolitian,24,1.5323596418308467
1796,20712,22.0,4.3,Cloudy,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,42,10.867300461849286
1797,6663,24.0,4.6,Sunny,High,2,Meal,electric_scooter,1.0,No,Urban,19,1.5297989502086433
1798,30883,38.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,6.146967151883867
1799,39539,23.0,4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,42,20.851598740030827
1800,19263,20.0,4.7,Sandstorms,Low,2,Meal,motorcycle,,No,Metropolitian,18,1.4897806661060058
1801,42090,33.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,9.326428318480563
1802,16726,36.0,5.0,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,19.76218981786228
1803,29985,,,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,32,6.232373004458037
1804,32660,23.0,4.7,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,9.191497300141702
1805,7678,34.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,13.829931792707404
1806,3115,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,29,9.074331008012258
1807,20832,35.0,5.0,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,13.970122998320036
1808,34308,36.0,4.7,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,27,16.847895631623974
1809,11124,30.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,9.220316821861015
1810,35394,38.0,4.6,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26,13.681590426910821
1811,38297,39.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,13.97394708082777
1812,33770,25.0,4.7,Fog,High,2,Snack,motorcycle,1.0,No,Urban,27,1.554465957907003
1813,42581,,,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,7.862668167467362
1814,26227,30.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,13.78828222007026
1815,25447,35.0,4.9,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,29,6.037474189774952
1816,32061,,,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,10.602582382281538
1817,17112,25.0,5.0,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,34,3.0585514961092675
1818,40897,37.0,4.1,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,7.6835568584855105
1819,14054,26.0,4.2,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,1.536842085588124
1820,19716,38.0,4.7,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,20.176414243690374
1821,2705,22.0,4.9,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,13.828140500466104
1822,10822,21.0,5.0,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,19.34348721744546
1823,30387,23.0,4.5,Windy,Jam,2,Snack,scooter,0.0,No,Urban,28,13.403654333926204
1824,42259,37.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,10.586888296620865
1825,26759,21.0,4.7,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19,4.537601587678842
1826,35178,34.0,4.8,Fog,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,3.1051298899949646
1827,16549,26.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,16.384900933440587
1828,28680,20.0,4.5,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,19,7.546676276279247
1829,30882,29.0,4.5,Stormy,Low,2,Meal,electric_scooter,0.0,No,Urban,18,10.880364286080434
1830,23819,38.0,4.2,Windy,High,0,Meal,motorcycle,1.0,Yes,Metropolitian,41,1.5297232826572114
1831,37940,20.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,4.58909945804712
1832,25210,38.0,4.5,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,7.64855794799054
1833,40903,30.0,4.9,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,26,2.979598702088427
1834,9118,24.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,,26,16.60124014646315
1835,41443,29.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,11.007734763545226
1836,11368,26.0,4.8,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33,19.762371983681753
1837,3931,37.0,4.5,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,16.38504582594246
1838,5466,36.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,1.5296227525580064
1839,9861,38.0,4.1,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,35,16.601197594933343
1840,9141,37.0,4.9,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,9.056024275951723
1841,16188,29.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,11,14.152800689506924
1842,24606,26.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19,3.040539883821868
1843,150,36.0,4.0,Sunny,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44,13.631343698200281
1844,35297,27.0,4.5,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,16.852701563903537
1845,31689,25.0,4.9,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,11,12.100287597780959
1846,37485,32.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,8.9378801555194
1847,6493,33.0,4.4,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,48,6.050094908808069
1848,28486,34.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,22,4.561265632453321
1849,36086,33.0,4.3,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,3.0645346585147153
1850,2247,,,,,3,Buffet,scooter,1.0,No,Urban,31,17662.088017061444
1851,23822,23.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,16.597659420316152
1852,40131,26.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,20.831034086682603
1853,5920,34.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,49,16.722118375754214
1854,2360,30.0,4.1,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,31,10.881077849035108
1855,9987,32.0,4.2,Windy,Medium,0,Meal,motorcycle,1.0,No,Urban,35,13.631343698200281
1856,41765,25.0,4.8,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,36,16.901828274256143
1857,5923,30.0,4.2,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,34,9.121794088673425
1858,38837,23.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,9.157330481108806
1859,35997,34.0,4.8,Sandstorms,Low,1,Drinks,scooter,,No,Metropolitian,15,20.207299688873803
1860,39050,,,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Urban,10,7.5623179451646205
1861,43497,34.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,24,9.074628631505853
1862,20632,35.0,4.6,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,24,19.471036267026285
1863,16675,32.0,4.9,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,13.788957415835002
1864,41549,27.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,20,2.9802493856658896
1865,15970,29.0,4.4,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,47,1.53674697674336
1866,5822,20.0,5.0,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,17,1.5545266732944698
1867,12653,28.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,9.05552527613744
1868,6750,24.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,12.419632405299172
1869,30466,24.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,14,9.121499067346296
1870,1489,30.0,4.7,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,27,2.930435237970593
1871,29542,29.0,4.6,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.0407893995679687
1872,42700,20.0,4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,6.232152800617194
1873,21779,21.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,1.552360877319872
1874,3885,22.0,4.7,Windy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,32,11.916235156996139
1875,18126,,,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,20.442929762531403
1876,26919,28.0,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16,7.563061700841188
1877,32918,25.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,10.564540523636872
1878,43647,22.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,19.975520086223586
1879,13922,34.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,3.1092107402763944
1880,22698,24.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,3.109059105172104
1881,25393,25.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,4.663658229525843
1882,43164,24.0,4.1,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,13.768718508442738
1883,7195,38.0,4.7,Sandstorms,High,2,Buffet,scooter,,No,Metropolitian,32,6.210864156013002
1884,20935,21.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,,,12,13.407238587912502
1885,19137,29.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,19,19.884989093920034
1886,16886,33.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,2.0,No,,40,13.990019508115392
1887,13139,32.0,4.6,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,7.862668167467362
1888,7708,22.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,28,9.220865974717585
1889,39978,23.0,3.1,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,35,12.417487520687054
1890,16201,22.0,5.0,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,23,3.108988330546308
1891,38330,37.0,4.1,Sandstorms,High,0,Buffet,motorcycle,2.0,No,Metropolitian,41,6.081440911711158
1892,6128,24.0,4.2,Cloudy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,39,10.595312677161221
1893,36017,28.0,4.3,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,33,4.39541276851639
1894,29408,33.0,4.5,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,36,12.420692539734093
1895,21583,28.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,10.564987742311144
1896,33135,33.0,3.9,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,20.253058591954634
1897,10132,35.0,4.6,Windy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,45,13.682044526137476
1898,1784,21.0,4.9,Sunny,Jam,0,Drinks,motorcycle,,No,Metropolitian,33,20.183529728735518
1899,37816,31.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,20.182068898090737
1900,5158,36.0,4.8,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,26,7.448626618657506
1901,29738,38.0,4.5,Stormy,Medium,1,Buffet,scooter,1.0,No,,29,5.958586130776118
1902,14802,35.0,4.5,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,9.220368460286974
1903,1818,38.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20.442929762531403
1904,21358,20.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,7.790401360162579
1905,24131,23.0,4.9,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,1.5204704530897633
1906,21761,22.0,4.6,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,19.890503583969085
1907,25191,28.0,4.8,Windy,High,2,Meal,electric_scooter,0.0,No,Metropolitian,16,6.29013467758336
1908,6418,37.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,3.1162485105714386
1909,30034,25.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,12.419803336908602
1910,14948,24.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,9.316238098212658
1911,19499,33.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Urban,11,3.0268459101851635
1912,39048,39.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,26,4.589038750634467
1913,36996,24.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,20,10.906379592916469
1914,26364,20.0,4.7,Sunny,Low,2,Drinks,motorcycle,1.0,No,Urban,20,3.040790212162576
1915,5697,35.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,,28,9.363935308828333
1916,2372,39.0,3.8,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,44,10.881197531049606
1917,14555,21.0,4.5,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,28,7.790156595759674
1918,24907,38.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,17.073957291378203
1919,43375,38.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,,17,1.5522330378380527
1920,44199,20.0,5.0,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,17.073813050988182
1921,24023,25.0,4.6,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,22,10.725034637686843
1922,24584,30.0,4.8,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,33,4.590771504712351
1923,4630,34.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,22,4.469312021375595
1924,27889,29.0,4.5,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,47,10.906379374272275
1925,7474,39.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,8.927643512330992
1926,17102,38.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,4.674151774158205
1927,15312,30.0,4.7,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,10.280960642682334
1928,27137,22.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,14,12.07514720395944
1929,24559,28.0,4.6,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,26,4.527535938806132
1930,17466,20.0,4.8,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,12.2558178094927
1931,9731,28.0,4.1,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,4.658182487904221
1932,9403,28.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,19,16.600361127894633
1933,17647,,,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,34,7.660840811961547
1934,25846,29.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Urban,15,2.979626145577228
1935,33562,31.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,1.5725337265584898
1936,11841,28.0,4.6,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,3.0188687427655365
1937,41631,25.0,4.6,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15,10.58702370490736
1938,18175,22.0,4.9,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,6.129149863457743
1939,32644,38.0,5.0,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,30,6.119692285902442
1940,2055,39.0,4.0,Sandstorms,Low,0,Snack,motorcycle,,No,Metropolitian,31,1.5147814029387021
1941,31453,37.0,4.6,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,41,16.90169066314672
1942,28131,24.0,5.0,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,32,10.565032566313157
1943,30197,25.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,7.448298968655523
1944,9654,25.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,23,9.363950447242704
1945,28771,38.0,4.4,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,33,1.5581148485869056
1946,41509,39.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,21,1.5128534378741811
1947,32866,25.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,1.489910970354406
1948,5215,35.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,18,9.313705946977995
1949,26085,25.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,19,3.058968616404183
1950,26042,39.0,4.6,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,20.20724042537757
1951,37783,39.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,7.461160035204333
1952,30591,28.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14,1.5581148485869056
1953,28191,36.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,4.610613704660406
1954,45008,30.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,10.75638385320914
1955,26440,22.0,4.7,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,22,20.852463324160308
1956,34670,29.0,4.5,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,24,16.646527960577544
1957,45449,30.0,4.5,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,17,10.594021701408648
1958,39498,20.0,4.3,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,35,12.099170987784424
1959,3862,29.0,4.8,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,16,1.5725337265584898
1960,38410,23.0,5.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,,22,20.442929762531403
1961,12000,21.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,9.121499067346296
1962,35473,,,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,16,4.674151774158205
1963,37142,36.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,4.596877706249969
1964,33578,34.0,4.7,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,25,3.104782361698969
1965,34173,31.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,6.209089325912427
1966,28891,26.0,4.9,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,13.789707457599059
1967,16255,21.0,4.6,Stormy,Medium,2,Buffet,scooter,0.0,No,Urban,21,11.007734763545226
1968,20506,29.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,42,10.86546460358291
1969,36151,23.0,4.9,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,21,6.081440796957423
1970,19534,38.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,31,10.586817607031357
1971,8768,38.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,17.297865752893937
1972,30660,32.0,4.2,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,35,19.88431857498196
1973,13268,39.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,9.435201537103644
1974,2952,25.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,8.953146585332123
1975,20755,23.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,24,4.6100270103201
1976,18391,34.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,48,20.253101372635502
1977,20938,35.0,4.7,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,15,5.860255823024726
1978,2132,21.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,19,1.5202938663941838
1979,32159,29.0,4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,17.07478648591887
1980,17896,27.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,16,19.65979261510453
1981,7956,26.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,19.91724841573161
1982,1282,32.0,5.0,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,41,11.748735630743433
1983,5100,23.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,24,7.862668167467362
1984,33810,30.0,4.5,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,26,3.105110395480351
1985,39690,50.0,6.0,,,3,Buffet,bicycle,1.0,No,Metropolitian,39,4.717601091654031
1986,29496,,,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,21,5990.9597535118055
1987,277,37.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,26,7.601385733220245
1988,35698,25.0,4.8,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,13.973760919222245
1989,25604,25.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,17,4.5609284302636794
1990,17967,32.0,4.7,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,4.674324005985905
1991,8869,36.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,9.326616347795763
1992,17972,36.0,5.0,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,3.0407893995679687
1993,38855,31.0,4.8,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30,10.867434750740234
1994,40420,29.0,4.5,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Metropolitian,19,6.217689734949307
1995,24755,24.0,4.4,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,12.161512247315562
1996,39453,35.0,4.8,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,48,12.435538174605655
1997,19927,30.0,5.0,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,28,10.70467223367327
1998,19960,35.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,20,16.60127679032794
1999,36847,39.0,4.5,Fog,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,53,16.851359915641797
2000,35803,27.0,4.7,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,15,5.992261608014454
2001,43991,30.0,4.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,9.074573553694421
2002,40913,36.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,6.175848827338971
2003,38282,28.0,4.9,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,33,4.663456229366004
2004,22011,24.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,1.5147927329377604
2005,33113,20.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,1.513603030730136
2006,8020,20.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,12.074114326948118
2007,6119,24.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,18,9.435201537103644
2008,25777,27.0,4.8,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,4.656945385554083
2009,12231,33.0,4.5,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,3.1450674354101187
2010,36685,31.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,38,19.62041929654211
2011,2644,26.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,19.840099821489577
2012,43731,31.0,5.0,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,12.07238519435591
2013,29551,39.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,9.363795317264312
2014,34323,27.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,44,17.097073943158136
2015,29515,31.0,4.9,Sandstorms,High,0,Snack,motorcycle,1.0,No,Urban,34,6.29013467758336
2016,11594,,,,,2,Drinks,scooter,0.0,No,Metropolitian,18,1.5203488901901792
2017,18270,33.0,4.9,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,18,6.210864156013002
2018,8668,30.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,7.448626618657506
2019,1276,26.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,10.755502959425906
2020,21055,38.0,4.8,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,16,19.659414837289532
2021,20418,24.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,12.420599246574614
2022,15350,32.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,27,12.43568904719333
2023,2004,28.0,4.8,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,23,9.17829699622072
2024,13484,22.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,10,16.41264400142081
2025,15789,21.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,16,16.903293213046933
2026,9159,23.0,4.6,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Urban,28,9.074628631505853
